EventID,Description,Date,Hosted,Official,StartTime,InSimDate,InSimTime,LayoutID,Temp,Humidity,SeasonName,Year,Quarter,SoF,SessionID,SessioniRacingID,SessionType,SessionName,ClassID,ClassName,EventFilterValue,SessionFilterValue,SessionClassFilterValue,LeagueSeasonName,EventCategory,EventSubCategory
52377035,HyperX ClubSport Series 700 km of Interlagos,2022-11-19,True,False,12:15:42,2022-11-19,08:00:00,3,66.00,84.00,Hosted iRacing,2023,,,9,-3,Open Practice,PRACTICE,1,Cup ClubSport,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - 19 November 2022 - 52377035,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - PRACTICE - 19 November 2022 - 52377035,Hosted iRacing - HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - PRACTICE - Cup ClubSport - 19 November 2022 - 52377035,None,IVRA,ClubSport Series
52377035,HyperX ClubSport Series 700 km of Interlagos,2022-11-19,True,False,12:15:42,2022-11-19,08:00:00,3,66.00,84.00,Hosted iRacing,2023,,,9,-3,Open Practice,PRACTICE,2,Sport ClubSport,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - 19 November 2022 - 52377035,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - PRACTICE - 19 November 2022 - 52377035,Hosted iRacing - HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - PRACTICE - Sport ClubSport - 19 November 2022 - 52377035,None,IVRA,ClubSport Series
52377035,HyperX ClubSport Series 700 km of Interlagos,2022-11-19,True,False,12:15:42,2022-11-19,08:00:00,3,66.00,84.00,Hosted iRacing,2023,,,9,-3,Open Practice,PRACTICE,3,TCR ClubSport,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - 19 November 2022 - 52377035,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - PRACTICE - 19 November 2022 - 52377035,Hosted iRacing - HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - PRACTICE - TCR ClubSport - 19 November 2022 - 52377035,None,IVRA,ClubSport Series
52377035,HyperX ClubSport Series 700 km of Interlagos,2022-11-19,True,False,12:15:42,2022-11-19,08:00:00,3,66.00,84.00,Hosted iRacing,2023,,,10,-2,Open Qualifying,QUALIFY,1,Cup ClubSport,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - 19 November 2022 - 52377035,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - QUALIFY - 19 November 2022 - 52377035,Hosted iRacing - HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - QUALIFY - Cup ClubSport - 19 November 2022 - 52377035,None,IVRA,ClubSport Series
52377035,HyperX ClubSport Series 700 km of Interlagos,2022-11-19,True,False,12:15:42,2022-11-19,08:00:00,3,66.00,84.00,Hosted iRacing,2023,,,10,-2,Open Qualifying,QUALIFY,2,Sport ClubSport,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - 19 November 2022 - 52377035,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - QUALIFY - 19 November 2022 - 52377035,Hosted iRacing - HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - QUALIFY - Sport ClubSport - 19 November 2022 - 52377035,None,IVRA,ClubSport Series
52377035,HyperX ClubSport Series 700 km of Interlagos,2022-11-19,True,False,12:15:42,2022-11-19,08:00:00,3,66.00,84.00,Hosted iRacing,2023,,,10,-2,Open Qualifying,QUALIFY,3,TCR ClubSport,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - 19 November 2022 - 52377035,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - QUALIFY - 19 November 2022 - 52377035,Hosted iRacing - HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - QUALIFY - TCR ClubSport - 19 November 2022 - 52377035,None,IVRA,ClubSport Series
52377035,HyperX ClubSport Series 700 km of Interlagos,2022-11-19,True,False,12:15:42,2022-11-19,08:00:00,3,66.00,84.00,Hosted iRacing,2023,,,11,-1,Open Practice,WARMUP,1,Cup ClubSport,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - 19 November 2022 - 52377035,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - WARMUP - 19 November 2022 - 52377035,Hosted iRacing - HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - WARMUP - Cup ClubSport - 19 November 2022 - 52377035,None,IVRA,ClubSport Series
52377035,HyperX ClubSport Series 700 km of Interlagos,2022-11-19,True,False,12:15:42,2022-11-19,08:00:00,3,66.00,84.00,Hosted iRacing,2023,,,11,-1,Open Practice,WARMUP,2,Sport ClubSport,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - 19 November 2022 - 52377035,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - WARMUP - 19 November 2022 - 52377035,Hosted iRacing - HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - WARMUP - Sport ClubSport - 19 November 2022 - 52377035,None,IVRA,ClubSport Series
52377035,HyperX ClubSport Series 700 km of Interlagos,2022-11-19,True,False,12:15:42,2022-11-19,08:00:00,3,66.00,84.00,Hosted iRacing,2023,,,11,-1,Open Practice,WARMUP,3,TCR ClubSport,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - 19 November 2022 - 52377035,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - WARMUP - 19 November 2022 - 52377035,Hosted iRacing - HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - WARMUP - TCR ClubSport - 19 November 2022 - 52377035,None,IVRA,ClubSport Series
52377035,HyperX ClubSport Series 700 km of Interlagos,2022-11-19,True,False,12:15:42,2022-11-19,08:00:00,3,66.00,84.00,Hosted iRacing,2023,,,12,0,Race,RACE,1,Cup ClubSport,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - 19 November 2022 - 52377035,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - RACE - 19 November 2022 - 52377035,Hosted iRacing - HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - RACE - Cup ClubSport - 19 November 2022 - 52377035,None,IVRA,ClubSport Series
52377035,HyperX ClubSport Series 700 km of Interlagos,2022-11-19,True,False,12:15:42,2022-11-19,08:00:00,3,66.00,84.00,Hosted iRacing,2023,,,12,0,Race,RACE,2,Sport ClubSport,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - 19 November 2022 - 52377035,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - RACE - 19 November 2022 - 52377035,Hosted iRacing - HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - RACE - Sport ClubSport - 19 November 2022 - 52377035,None,IVRA,ClubSport Series
52377035,HyperX ClubSport Series 700 km of Interlagos,2022-11-19,True,False,12:15:42,2022-11-19,08:00:00,3,66.00,84.00,Hosted iRacing,2023,,,12,0,Race,RACE,3,TCR ClubSport,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - 19 November 2022 - 52377035,HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - RACE - 19 November 2022 - 52377035,Hosted iRacing - HyperX ClubSport Series 700 km of Interlagos - Autódromo José Carlos Pace - Grand Prix - RACE - TCR ClubSport - 19 November 2022 - 52377035,None,IVRA,ClubSport Series
52578919,GSI Endurance Series presented by IVRA,2022-11-26,True,False,10:15:41,2022-11-25,11:00:00,4,69.00,34.00,Hosted iRacing,2023,,,13,-3,Open Practice,PRACTICE,4,LMP2 Endurance Series,GSI Endurance Series presented by IVRA - Circuit of the Americas - Grand Prix - 26 November 2022 - 52578919,GSI Endurance Series presented by IVRA - Circuit of the Americas - Grand Prix - PRACTICE - 26 November 2022 - 52578919,Hosted iRacing - GSI Endurance Series presented by IVRA - Circuit of the Americas - Grand Prix - PRACTICE - LMP2 Endurance Series - 26 November 2022 - 52578919,None,IVRA,Endurance Series
52578919,GSI Endurance Series presented by IVRA,2022-11-26,True,False,10:15:41,2022-11-25,11:00:00,4,69.00,34.00,Hosted iRacing,2023,,,13,-3,Open Practice,PRACTICE,5,GT3 Endurance Series,GSI Endurance Series presented by IVRA - Circuit of the Americas - Grand Prix - 26 November 2022 - 52578919,GSI Endurance Series presented by IVRA - Circuit of the Americas - Grand Prix - PRACTICE - 26 November 2022 - 52578919,Hosted iRacing - GSI Endurance Series presented by IVRA - Circuit of the Americas - Grand Prix - PRACTICE - GT3 Endurance Series - 26 November 2022 - 52578919,None,IVRA,Endurance Series
52578919,GSI Endurance Series presented by IVRA,2022-11-26,True,False,10:15:41,2022-11-25,11:00:00,4,69.00,34.00,Hosted iRacing,2023,,,14,-2,Open Qualifying,QUALIFY,4,LMP2 Endurance Series,GSI Endurance Series presented by IVRA - Circuit of the Americas - Grand Prix - 26 November 2022 - 52578919,GSI Endurance Series presented by IVRA - Circuit of the Americas - Grand Prix - QUALIFY - 26 November 2022 - 52578919,Hosted iRacing - GSI Endurance Series presented by IVRA - Circuit of the Americas - Grand Prix - QUALIFY - LMP2 Endurance Series - 26 November 2022 - 52578919,None,IVRA,Endurance Series
52578919,GSI Endurance Series presented by IVRA,2022-11-26,True,False,10:15:41,2022-11-25,11:00:00,4,69.00,34.00,Hosted iRacing,2023,,,14,-2,Open Qualifying,QUALIFY,5,GT3 Endurance Series,GSI Endurance Series presented by IVRA - Circuit of the Americas - Grand Prix - 26 November 2022 - 52578919,GSI Endurance Series presented by IVRA - Circuit of the Americas - Grand Prix - QUALIFY - 26 November 2022 - 52578919,Hosted iRacing - GSI Endurance Series presented by IVRA - Circuit of the Americas - Grand Prix - QUALIFY - GT3 Endurance Series - 26 November 2022 - 52578919,None,IVRA,Endurance Series
